277,562,3.0
1154,795,5.0
218,168,5.0
1213,706,5.0
971,534,3.0
1322,825,5.0
586,233,5.0
410,321,5.0
27,475,5.0
422,94,5.0
411,831,5.0
695,799,5.0
688,706,4.0
1294,542,5.0
1273,620,3.0
553,51,2.0
423,659,5.0
348,130,4.0
155,279,5.0
687,255,5.0
1072,405,5.0
708,811,3.0
59,379,4.0
1288,472,5.0
224,691,5.0
517,181,5.0
596,538,5.0
359,728,5.0
596,515,5.0
359,551,5.0
838,475,5.0
1117,663,5.0
165,423,5.0
662,391,5.0
964,574,5.0
271,707,5.0
526,353,5.0
1310,432,5.0
1124,342,5.0
1015,393,5.0
61,706,5.0
830,6,4.0
38,814,5.0
1368,576,3.0
505,771,4.0
379,835,5.0
653,746,5.0
896,46,5.0
938,649,5.0
242,192,5.0
821,715,5.0
169,480,4.0
842,505,5.0
889,667,5.0
1034,155,5.0
812,377,5.0
446,715,5.0
67,678,5.0
507,502,1.0
171,64,5.0
1319,746,4.0
1304,824,5.0
609,850,4.0
584,405,5.0
1015,706,5.0
806,226,4.0
470,671,5.0
1282,94,5.0
1254,183,5.0
18,134,1.0
399,428,5.0
369,210,5.0
988,568,5.0
808,601,4.0
90,801,4.0
287,805,4.0
93,332,5.0
538,184,5.0
369,338,5.0
238,225,4.0
563,785,5.0
117,642,4.0
545,241,5.0
903,654,5.0
1280,879,5.0
1217,852,4.0
932,62,5.0
401,120,5.0
1114,680,5.0
1402,565,2.0
39,635,5.0
1118,706,5.0
1226,378,4.0
10,566,5.0
8,273,4.0
1270,539,4.0
642,413,5.0
785,198,5.0
1360,690,3.0
100,96,3.0
460,649,5.0
489,270,5.0
778,594,5.0
1098,304,5.0
848,759,5.0
1087,843,5.0
355,258,5.0
846,609,4.0
441,448,5.0
891,278,5.0
460,784,5.0
1235,174,5.0
382,285,4.0
791,595,5.0
520,624,5.0
193,571,5.0
535,94,5.0
599,231,5.0
321,811,5.0
511,334,5.0
1044,808,5.0
192,426,5.0
755,402,5.0
1093,382,5.0
1333,309,4.0
1094,198,5.0
145,192,5.0
153,217,2.0
358,742,5.0
701,664,5.0
768,387,4.0
423,770,5.0
1026,261,4.0
519,150,5.0
1125,285,4.0
1266,870,2.0
65,166,5.0
1260,846,5.0
477,692,5.0
1108,886,4.0
71,81,5.0
620,792,5.0
908,864,5.0
1403,808,5.0
23,683,5.0
776,249,5.0
590,687,4.0
1205,115,5.0
1046,638,5.0
393,505,3.0
166,156,5.0
1128,736,3.0
405,761,5.0
910,805,5.0
1417,845,5.0
1023,390,4.0
142,270,5.0
263,883,5.0
100,632,4.0
119,74,5.0
719,545,2.0
1026,823,4.0
294,44,4.0
867,514,5.0
797,226,5.0
1116,152,4.0
1420,279,5.0
565,234,5.0
593,605,5.0
915,160,4.0
1047,313,3.0
1417,362,4.0
859,151,5.0
92,777,5.0
395,696,4.0
72,406,5.0
1009,351,5.0
913,865,5.0
780,707,5.0
540,406,5.0
1320,258,4.0
279,157,4.0
1110,843,5.0
124,168,5.0
1006,708,5.0
491,507,5.0
1127,84,4.0
1108,660,1.0
819,811,5.0
632,882,5.0
153,871,4.0
934,648,5.0
298,812,5.0
878,524,5.0
888,519,5.0
296,354,5.0
635,120,5.0
250,344,5.0
537,266,5.0
1183,258,5.0
491,765,5.0
1387,105,5.0
1421,853,4.0
435,494,5.0
401,381,5.0
225,156,5.0
580,364,4.0
1267,170,4.0
599,410,5.0
683,888,3.0
961,597,5.0
1291,811,4.0
906,572,4.0
226,285,1.0
946,106,3.0
167,813,5.0
1055,519,4.0
478,405,3.0
527,208,2.0
145,471,5.0
690,668,3.0
1045,192,5.0
1291,779,5.0
231,156,5.0
472,754,5.0
876,44,5.0
187,331,1.0
717,587,5.0
237,605,4.0
798,718,5.0
1250,351,4.0
969,35,1.0
867,419,3.0
729,843,4.0
401,148,4.0
1122,659,3.0
1164,652,5.0
1261,94,5.0
122,84,5.0
394,579,5.0
1148,794,5.0
1125,226,5.0
27,676,4.0
647,706,5.0
392,885,5.0
855,870,3.0
127,610,4.0
401,696,5.0
1163,885,3.0
430,413,5.0
1312,578,3.0
657,394,5.0
1019,479,5.0
234,467,3.0
318,160,5.0
466,329,4.0
524,507,5.0
657,183,5.0
752,152,3.0
1075,869,5.0
295,433,4.0
1420,290,5.0
1106,482,3.0
240,663,5.0
1419,518,4.0
599,143,5.0
1338,94,5.0
1285,530,5.0
912,795,5.0
673,896,5.0
1266,174,4.0
96,828,5.0
382,418,4.0
1279,130,5.0
1313,243,4.0
738,94,5.0
1375,574,4.0
114,70,5.0
1061,815,5.0
810,711,5.0
1181,281,3.0
597,230,4.0
782,496,3.0
707,166,3.0
122,831,5.0
445,656,4.0
1089,658,5.0
1280,808,5.0
1103,103,4.0
1231,661,4.0
1395,306,5.0
528,80,5.0
884,192,5.0
501,519,4.0
588,706,5.0
1124,91,5.0
1392,696,4.0
1238,811,5.0
734,899,5.0
710,731,4.0
1381,747,5.0
1295,198,3.0
891,607,5.0
1369,881,5.0
56,702,5.0
1306,848,3.0
287,278,5.0
941,811,4.0
409,541,1.0
1228,724,4.0
658,30,5.0
1183,105,3.0
1409,233,5.0
599,779,5.0
902,488,3.0
31,678,5.0
607,627,4.0
262,95,5.0
159,682,5.0
452,598,5.0
1127,41,5.0
752,445,5.0
483,401,3.0
1274,315,5.0
1328,832,1.0
742,372,5.0
620,624,5.0
485,619,5.0
197,762,5.0
1255,116,5.0
741,181,3.0
47,706,5.0
589,311,4.0
335,324,4.0
1428,217,1.0
218,49,4.0
241,581,5.0
1118,202,5.0
1307,540,5.0
718,348,4.0
879,384,5.0
947,645,4.0
69,400,5.0
1268,173,5.0
769,656,5.0
746,897,5.0
1263,376,5.0
762,650,5.0
104,275,5.0
652,229,4.0
121,123,5.0
1178,65,5.0
363,285,4.0
808,360,4.0
766,618,5.0
1360,803,4.0
1048,44,4.0
714,624,4.0
1178,372,5.0
449,415,5.0
908,149,5.0
601,120,5.0
606,673,4.0
441,232,5.0
597,696,4.0
446,598,5.0
842,376,5.0
82,376,3.0
1418,177,1.0
1421,384,5.0
34,585,5.0
1086,298,5.0
342,705,5.0
62,480,3.0
1089,707,5.0
387,851,5.0
861,655,3.0
265,820,5.0
187,233,1.0
951,572,5.0
643,536,3.0
759,359,5.0
576,779,3.0
1090,452,2.0
975,400,5.0
57,793,3.0
898,836,4.0
931,419,5.0
749,74,5.0
708,480,5.0
61,74,3.0
1198,824,4.0
491,386,5.0
139,725,5.0
1039,300,5.0
810,257,5.0
490,410,4.0
265,852,5.0
240,188,5.0
1232,448,5.0
470,728,2.0
1135,166,4.0
1350,527,5.0
1230,214,5.0
777,178,5.0
986,899,5.0
992,166,5.0
623,323,5.0
1395,224,5.0
797,778,5.0
1217,680,5.0
1215,321,5.0
482,824,5.0
700,157,5.0
974,519,3.0
183,713,5.0
1335,178,5.0
1178,663,5.0
94,168,5.0
905,347,1.0
877,507,5.0
1320,686,5.0
841,492,5.0
1196,641,5.0
310,311,5.0
305,706,5.0
1205,222,4.0
981,284,4.0
232,707,5.0
1217,833,5.0
295,207,5.0
914,789,3.0
1115,136,5.0
920,607,5.0
1246,836,3.0
1125,44,5.0
1069,328,5.0
837,259,5.0
738,380,3.0
630,692,5.0
1287,227,5.0
1381,693,4.0
73,813,4.0
399,245,3.0
383,834,1.0
34,723,3.0
419,223,5.0
1293,65,5.0
727,795,5.0
978,799,4.0
145,319,5.0
215,318,5.0
454,471,5.0
1352,208,5.0
412,706,5.0
291,808,4.0
56,698,5.0
1000,216,5.0
1192,440,5.0
706,198,3.0
287,827,5.0
65,882,5.0
1194,214,5.0
530,897,4.0
1119,184,5.0
912,727,4.0
735,707,5.0
720,318,4.0
157,91,5.0
93,198,5.0
157,708,5.0
1243,840,5.0
946,225,4.0
1218,144,5.0
250,469,5.0
520,706,5.0
226,368,4.0
708,706,4.0
1160,432,2.0
810,198,4.0
702,34,5.0
359,691,5.0
818,706,5.0
184,341,4.0
224,890,3.0
446,510,5.0
1421,195,5.0
869,150,5.0
369,603,5.0
324,707,5.0
910,615,5.0
331,321,5.0
629,836,3.0
1062,428,5.0
659,233,5.0
1397,469,5.0
159,459,3.0
1369,824,3.0
1242,574,4.0
1185,714,5.0
27,100,5.0
811,269,5.0
1140,312,5.0
44,261,2.0
226,156,5.0
240,762,3.0
416,632,3.0
511,500,5.0
1317,828,5.0
335,659,4.0
277,772,4.0
521,281,3.0
158,519,4.0
1298,168,4.0
755,178,5.0
1345,799,5.0
1180,762,4.0
330,773,5.0
170,90,5.0
603,740,4.0
514,687,5.0
1042,393,5.0
898,553,5.0
240,234,5.0
1194,446,5.0
1267,94,5.0
157,149,4.0
745,634,4.0
741,249,3.0
1042,371,3.0
491,663,3.0
700,706,5.0
474,554,5.0
1217,794,4.0
320,279,4.0
905,386,5.0
669,86,4.0
1052,706,5.0
739,403,5.0
650,539,4.0
112,216,5.0
295,798,5.0
1228,198,4.0
268,514,4.0
1349,802,5.0
751,883,5.0
849,722,2.0
406,891,4.0
376,411,2.0
407,178,5.0
1049,463,5.0
402,508,5.0
307,116,5.0
501,442,4.0
424,209,5.0
103,822,5.0
967,50,4.0
479,139,4.0
1279,779,4.0
895,750,5.0
1080,302,5.0
976,898,5.0
859,258,5.0
14,759,5.0
399,66,3.0
999,228,5.0
986,181,5.0
371,716,5.0
958,308,5.0
368,21,5.0
817,369,4.0
58,806,5.0
402,377,5.0
1256,834,1.0
689,46,4.0
122,707,4.0
350,285,5.0
992,217,5.0
1194,764,5.0
510,863,4.0
957,524,3.0
440,563,5.0
709,465,5.0
1319,25,5.0
1261,600,5.0
580,208,5.0
888,94,4.0
334,319,5.0
56,211,1.0
185,354,4.0
268,458,4.0
954,173,5.0
652,120,4.0
122,211,5.0
1410,252,3.0
647,265,5.0
114,679,5.0
1213,500,5.0
403,413,5.0
441,115,5.0
1230,329,4.0
140,825,5.0
416,660,4.0
704,197,4.0
767,212,4.0
79,594,5.0
594,578,5.0
953,772,2.0
580,156,5.0
769,519,5.0
329,226,5.0
399,145,5.0
426,594,5.0
846,785,3.0
238,707,4.0
1125,846,5.0
1191,873,4.0
146,167,5.0
1082,799,3.0
371,191,4.0
1209,243,3.0
189,94,5.0
575,136,5.0
100,94,4.0
896,159,5.0
820,37,5.0
890,368,3.0
666,130,5.0
980,184,5.0
654,497,4.0
801,795,5.0
46,226,4.0
1348,94,5.0
454,685,5.0
520,75,5.0
429,603,2.0
725,689,4.0
284,168,5.0
856,773,5.0
921,532,5.0
218,192,4.0
1231,707,5.0
872,801,1.0
450,239,5.0
898,260,5.0
211,795,5.0
586,307,4.0
497,254,3.0
132,69,5.0
476,607,5.0
196,622,4.0
1043,156,5.0
376,429,5.0
970,779,5.0
1328,332,5.0
538,707,5.0
1076,285,5.0
294,175,5.0
1125,521,5.0
1417,881,5.0
1141,578,5.0
84,37,5.0
461,44,5.0
722,173,5.0
1237,108,5.0
150,879,5.0
1166,392,5.0
1237,494,5.0
371,647,5.0
1304,392,5.0
1111,280,4.0
311,61,5.0
252,704,4.0
638,212,3.0
1076,846,5.0
578,637,5.0
608,60,5.0
656,451,1.0
1318,156,5.0
379,795,1.0
1276,647,5.0
520,151,5.0
458,722,5.0
1368,615,4.0
234,572,5.0
632,875,5.0
959,525,5.0
175,515,4.0
1217,84,5.0
328,867,3.0
221,170,5.0
806,562,5.0
814,643,3.0
783,107,5.0
263,811,5.0
898,156,3.0
909,132,3.0
299,767,4.0
448,94,5.0
1149,523,5.0
1408,14,5.0
730,715,5.0
1409,811,5.0
368,328,5.0
193,94,5.0
1145,94,5.0
861,369,5.0
554,633,5.0
314,563,5.0
493,380,5.0
242,379,5.0
502,686,5.0
1337,207,5.0
1046,209,5.0
715,869,5.0
1273,706,5.0
732,321,5.0
1328,798,5.0
563,686,4.0
707,706,5.0
339,785,3.0
1078,578,5.0
741,815,3.0
1038,803,5.0
346,277,5.0
1245,746,4.0
567,476,5.0
846,166,4.0
1183,413,5.0
1298,243,4.0
789,495,5.0
1282,243,4.0
1018,686,5.0
678,835,5.0
399,62,5.0
599,438,5.0
712,519,5.0
770,660,4.0
242,191,5.0
1299,654,5.0
461,492,3.0
772,233,4.0
866,403,5.0
944,95,3.0
257,107,5.0
592,574,5.0
769,568,2.0
866,155,3.0
1154,445,5.0
128,203,4.0
725,94,4.0
1078,62,5.0
218,257,5.0
1279,349,5.0
786,868,5.0
370,726,5.0
1245,779,5.0
559,279,4.0
948,52,5.0
453,692,5.0
1007,226,5.0
1355,226,5.0
694,94,4.0
1176,894,5.0
415,172,3.0
32,459,4.0
720,843,5.0
1351,299,4.0
992,679,4.0
1219,52,5.0
962,232,3.0
546,785,5.0
1327,94,3.0
444,375,5.0
1363,648,5.0
946,101,5.0
1116,235,5.0
702,484,4.0
12,460,4.0
1352,820,5.0
253,314,5.0
1360,762,5.0
1239,732,5.0
1158,50,5.0
984,154,5.0
484,762,1.0
659,258,2.0
70,706,5.0
218,148,5.0
951,519,4.0
1258,864,3.0
107,415,5.0
226,127,5.0
725,239,5.0
738,381,5.0
827,200,4.0
1115,629,4.0
963,606,5.0
393,497,5.0
1353,170,5.0
638,109,5.0
357,580,5.0
945,419,5.0
163,650,3.0
1210,387,5.0
631,405,4.0
245,540,5.0
1234,578,5.0
249,843,4.0
842,565,3.0
1174,488,5.0
358,507,3.0
615,822,5.0
622,530,5.0
213,871,5.0
531,371,5.0
1405,297,5.0
700,753,4.0
501,285,4.0
144,443,5.0
257,769,2.0
986,898,5.0
620,223,5.0
262,167,5.0
937,889,5.0
1079,704,3.0
1170,697,5.0
374,845,4.0
491,167,5.0
1290,440,5.0
27,698,5.0
997,566,5.0
1249,450,3.0
898,868,5.0
767,693,1.0
1061,279,4.0
1417,698,5.0
526,258,5.0
742,507,5.0
649,351,5.0
496,405,5.0
347,821,5.0
1249,192,5.0
1321,331,5.0
111,485,5.0
639,351,5.0
1416,315,5.0
713,374,4.0
68,61,4.0
874,192,5.0
1047,356,4.0
1095,319,4.0
794,419,4.0
550,699,5.0
278,221,5.0
17,204,5.0
221,333,5.0
556,562,5.0
1178,164,5.0
1194,890,5.0
122,349,5.0
1095,233,3.0
1312,304,5.0
389,38,5.0
1053,285,5.0
1265,198,5.0
1254,826,5.0
667,633,4.0
853,869,5.0
1105,437,5.0
330,200,4.0
134,515,5.0
1189,391,4.0
790,396,5.0
178,624,4.0
73,391,3.0
970,394,5.0
287,186,3.0
367,649,5.0
425,159,5.0
119,258,5.0
1371,569,5.0
948,281,2.0
110,477,5.0
667,74,4.0
1386,178,5.0
684,578,4.0
1318,626,5.0
351,231,5.0
367,301,5.0
850,330,5.0
391,134,4.0
1331,431,3.0
236,763,5.0
1023,682,3.0
569,505,4.0
545,785,5.0
639,167,5.0
1111,463,5.0
242,381,5.0
131,242,5.0
791,104,5.0
50,471,5.0
623,563,5.0
1154,728,5.0
65,226,5.0
1316,563,4.0
908,599,5.0
71,226,5.0
1022,754,5.0
348,686,5.0
612,762,5.0
1197,116,5.0
187,192,5.0
164,174,5.0
585,96,5.0
26,485,5.0
174,479,4.0
791,258,3.0
225,199,5.0
488,679,4.0
774,98,4.0
287,828,4.0
1267,54,3.0
549,685,5.0
1019,166,5.0
92,224,5.0
739,301,5.0
83,543,3.0
994,484,5.0
1079,657,5.0
417,810,4.0
1208,712,3.0
1243,829,5.0
835,171,4.0
708,664,5.0
711,842,4.0
290,286,5.0
862,324,4.0
1350,605,5.0
170,72,5.0
1190,828,5.0
1277,516,5.0
480,419,5.0
758,387,5.0
179,706,5.0
340,310,4.0
994,184,3.0
1153,262,5.0
65,366,5.0
452,811,5.0
764,338,4.0
388,173,4.0
1237,891,5.0
1140,883,4.0
1144,156,5.0
382,419,3.0
796,762,5.0
505,818,4.0
314,275,5.0
546,543,5.0
945,521,5.0
520,251,5.0
681,470,3.0
660,248,4.0
375,198,5.0
504,225,5.0
389,61,5.0
819,820,4.0
385,574,5.0
742,217,5.0
836,706,5.0
429,366,4.0
1005,596,5.0
846,639,4.0
53,503,5.0
1158,657,5.0
758,599,2.0
1102,503,1.0
87,345,4.0
372,721,5.0
315,235,4.0
1078,232,3.0
841,808,4.0
1270,741,5.0
977,301,5.0
254,601,5.0
520,44,5.0
938,154,5.0
52,604,5.0
634,511,5.0
79,710,2.0
1023,503,2.0
298,767,5.0
19,184,5.0
1014,156,4.0
934,350,5.0
84,279,3.0
741,20,4.0
627,578,5.0
46,197,5.0
830,762,2.0
930,487,4.0
751,763,5.0
1128,785,4.0
1100,466,5.0
788,707,5.0
626,746,3.0
1234,504,5.0
31,88,5.0
156,707,3.0
386,179,5.0
734,785,4.0
66,499,4.0
266,465,5.0
491,177,5.0
241,706,5.0
624,109,5.0
168,692,5.0
1268,246,2.0
944,813,5.0
1098,779,4.0
1058,115,3.0
1142,116,5.0
937,663,5.0
1174,74,5.0
951,226,5.0
438,293,2.0
849,428,5.0
491,543,5.0
107,87,5.0
729,894,4.0
1218,870,5.0
435,21,1.0
178,492,5.0
973,317,1.0
742,767,5.0
199,196,5.0
130,402,5.0
8,257,4.0
362,289,5.0
718,762,5.0
804,208,5.0
381,758,4.0
1135,820,5.0
827,143,4.0
1199,161,5.0
842,798,5.0
1194,758,5.0
1179,729,4.0
618,174,5.0
220,785,5.0
319,563,4.0
779,184,5.0
316,528,5.0
401,156,5.0
17,694,3.0
1101,256,4.0
342,143,5.0
600,332,5.0
846,868,5.0
1323,116,5.0
496,707,5.0
1368,569,3.0
466,402,4.0
698,211,5.0
1207,168,5.0
267,504,5.0
496,103,4.0
1106,765,5.0
263,804,4.0
135,732,4.0
667,405,4.0
1092,249,5.0
635,189,3.0
436,168,1.0
540,612,4.0
207,580,5.0
752,116,5.0
218,48,5.0
366,517,4.0
1248,120,5.0
246,154,5.0
821,759,4.0
1091,304,5.0
1135,286,5.0
1002,469,5.0
1289,230,5.0
614,457,4.0
1186,762,5.0
858,524,5.0
1041,349,5.0
731,145,5.0
740,227,5.0
128,156,4.0
845,692,4.0
499,603,5.0
412,166,5.0
87,26,5.0
1192,689,5.0
831,565,4.0
918,714,5.0
692,624,1.0
370,811,5.0
1418,145,5.0
1416,467,5.0
696,351,5.0
506,746,5.0
488,531,4.0
1335,690,5.0
948,159,5.0
1280,706,5.0
595,118,3.0
602,383,5.0
824,807,5.0
9,44,5.0
1150,383,3.0
650,706,5.0
740,360,5.0
519,144,5.0
866,852,4.0
741,378,4.0
141,695,3.0
802,675,5.0
419,41,5.0
1264,198,5.0
1273,863,5.0
65,88,5.0
793,158,5.0
1259,679,5.0
1003,707,5.0
1067,718,4.0
672,635,4.0
593,615,4.0
614,156,5.0
675,465,2.0
223,173,4.0
1104,141,5.0
729,899,5.0
48,728,4.0
594,156,5.0
1233,254,5.0
998,762,5.0
1328,791,5.0
1224,175,5.0
469,706,5.0
26,618,5.0
894,679,5.0
65,87,4.0
180,558,5.0
927,167,5.0
1428,728,5.0
1271,82,5.0
333,643,5.0
1109,61,5.0
566,47,5.0
779,588,4.0
727,312,5.0
779,706,4.0
496,279,5.0
639,706,5.0
948,465,5.0
1076,759,5.0
259,416,5.0
1012,184,5.0
1423,809,4.0
947,174,5.0
754,388,3.0
347,133,5.0
145,508,5.0
845,21,1.0
291,733,4.0
491,182,5.0
1242,326,5.0
1416,519,5.0
866,337,5.0
234,762,5.0
1227,360,5.0
212,680,5.0
219,266,3.0
1325,387,5.0
960,379,4.0
371,251,5.0
558,142,4.0
1195,387,5.0
471,463,5.0
371,557,5.0
911,879,5.0
102,198,2.0
384,811,5.0
69,546,5.0
734,897,5.0
219,304,5.0
261,735,5.0
944,234,5.0
130,759,5.0
812,98,4.0
614,578,5.0
909,707,5.0
865,620,5.0
53,770,4.0
0,296,5.0
348,396,5.0
468,528,5.0
1350,676,5.0
811,73,4.0
9,762,4.0
663,106,5.0
1373,261,5.0
294,695,5.0
67,419,5.0
1011,617,3.0
534,279,3.0
994,785,5.0
543,222,5.0
161,362,5.0
45,885,5.0
1253,779,5.0
567,279,2.0
999,192,5.0
417,224,5.0
778,129,5.0
645,120,5.0
234,864,5.0
57,283,5.0
389,727,5.0
1321,140,5.0
477,615,5.0
748,836,5.0
1145,373,5.0
1258,615,5.0
1421,163,4.0
235,178,1.0
686,156,4.0
1046,95,5.0
149,92,4.0
50,156,5.0
1075,631,5.0
1276,387,5.0
871,387,5.0
439,843,4.0
879,589,5.0
728,514,5.0
1087,896,5.0
317,578,5.0
650,148,5.0
973,480,3.0
1100,700,5.0
633,203,5.0
996,245,1.0
210,785,4.0
369,95,5.0
1056,271,5.0
29,198,2.0
749,762,5.0
83,706,5.0
1339,357,5.0
1426,802,4.0
1160,266,5.0
1416,53,5.0
708,337,5.0
145,275,5.0
27,499,5.0
648,258,3.0
969,446,5.0
1118,189,5.0
433,723,1.0
998,62,5.0
1175,251,5.0
279,156,5.0
852,156,5.0
898,121,5.0
1168,603,5.0
711,777,1.0
0,419,5.0
1061,827,3.0
496,94,5.0
225,92,4.0
62,436,5.0
1194,418,3.0
101,331,5.0
300,91,1.0
1214,216,5.0
1203,433,5.0
433,762,5.0
183,145,5.0
1295,424,5.0
742,504,5.0
851,295,5.0
1214,418,5.0
518,274,5.0
401,519,4.0
111,340,5.0
750,644,5.0
1020,191,4.0
1117,353,5.0
1171,295,5.0
930,167,2.0
170,127,5.0
218,241,4.0
278,239,5.0
423,505,5.0
376,560,4.0
451,437,5.0
308,779,4.0
914,332,3.0
1087,298,5.0
651,707,3.0
197,198,5.0
720,186,2.0
1268,592,5.0
1356,354,4.0
1273,466,5.0
1243,593,5.0
438,156,5.0
375,811,5.0
1424,686,5.0
27,763,5.0
80,298,3.0
1107,198,5.0
509,706,5.0
115,221,5.0
170,36,4.0
901,582,3.0
779,455,4.0
218,279,5.0
986,428,5.0
574,877,5.0
509,614,4.0
1175,501,4.0
1125,683,5.0
1078,519,5.0
1180,706,4.0
1170,583,5.0
560,351,4.0
355,309,5.0
152,691,4.0
225,287,5.0
738,83,5.0
537,406,5.0
27,215,5.0
363,291,5.0
986,897,5.0
1295,393,5.0
1354,805,5.0
1018,638,2.0
489,95,5.0
412,500,5.0
721,179,5.0
235,61,5.0
667,567,5.0
1283,174,5.0
523,294,4.0
370,351,5.0
582,692,5.0
605,452,4.0
240,519,5.0
1346,775,5.0
830,531,4.0
1288,668,5.0
1345,442,5.0
1405,706,4.0
417,604,5.0
94,706,5.0
219,696,4.0
751,707,5.0
1164,539,5.0
275,318,5.0
302,637,5.0
104,798,5.0
555,886,4.0
573,742,5.0
461,124,5.0
866,383,5.0
168,249,5.0
488,516,5.0
1173,130,5.0
848,261,5.0
797,465,5.0
1270,502,1.0
1230,423,4.0
1085,813,5.0
83,258,5.0
1184,196,4.0
280,706,5.0
466,465,3.0
401,718,5.0
1119,60,5.0
1331,545,3.0
234,519,4.0
184,130,4.0
1255,458,5.0
817,212,4.0
946,59,3.0
514,795,5.0
170,278,5.0
1090,748,5.0
325,152,5.0
1136,556,5.0
1102,707,5.0
99,116,5.0
514,14,5.0
1112,515,5.0
123,459,5.0
734,398,5.0
235,698,5.0
1267,408,5.0
505,352,5.0
589,746,1.0
730,594,5.0
722,765,5.0
1143,387,5.0
198,485,5.0
1204,689,4.0
441,785,3.0
705,877,4.0
238,352,4.0
977,279,5.0
463,779,3.0
476,195,5.0
1398,789,5.0
48,796,5.0
809,512,3.0
750,271,5.0
803,393,5.0
1161,591,1.0
720,899,4.0
919,173,5.0
654,752,4.0
403,264,5.0
143,883,5.0
846,769,5.0
1090,707,5.0
121,74,5.0
539,126,5.0
1251,213,5.0
1027,605,4.0
1163,881,5.0
548,225,4.0
378,868,5.0
528,825,5.0
420,198,5.0
468,769,3.0
72,746,3.0
192,569,5.0
185,716,4.0
451,771,5.0
1350,521,5.0
1380,208,5.0
386,156,5.0
1123,448,4.0
215,224,5.0
1325,353,5.0
121,521,5.0
691,369,5.0
947,90,4.0
878,696,4.0
1055,811,5.0
538,744,5.0
1290,256,3.0
1341,159,5.0
643,94,5.0
608,811,5.0
1287,706,5.0
1354,551,5.0
543,638,5.0
891,94,5.0
395,477,3.0
392,233,4.0
986,366,5.0
374,48,4.0
67,558,4.0
450,519,3.0
533,393,4.0
846,897,5.0
1270,811,5.0
720,643,4.0
1077,525,5.0
1406,630,5.0
863,208,5.0
1151,763,5.0
550,355,4.0
427,156,5.0
857,839,2.0
458,367,4.0
1150,777,5.0
774,707,5.0
400,167,3.0
1151,310,4.0
1076,707,5.0
655,109,5.0
1231,492,5.0
1400,233,4.0
359,795,5.0
599,149,3.0
484,211,1.0
683,166,5.0
196,739,5.0
56,814,5.0
397,137,5.0
1218,693,4.0
225,198,5.0
1378,850,4.0
279,583,4.0
170,84,5.0
694,747,4.0
1090,706,5.0
1133,490,5.0
1396,464,4.0
1316,682,5.0
1390,897,5.0
1361,803,5.0
65,117,5.0
1252,309,5.0
249,566,5.0
199,342,5.0
800,757,1.0
1251,465,5.0
1421,270,5.0
874,280,4.0
587,168,5.0
394,227,5.0
261,847,3.0
470,706,5.0
384,156,5.0
229,103,5.0
103,785,3.0
394,500,5.0
258,179,3.0
283,368,5.0
205,295,5.0
77,762,4.0
1168,359,5.0
807,679,5.0
784,639,5.0
179,198,5.0
1277,285,3.0
852,428,5.0
1389,643,4.0
989,258,3.0
517,74,5.0
124,157,5.0
885,707,5.0
821,845,5.0
1086,574,3.0
181,48,5.0
866,418,5.0
838,387,5.0
109,494,5.0
703,322,5.0
209,419,4.0
967,419,4.0
689,581,4.0
822,878,5.0
1365,595,5.0
1197,198,5.0
212,283,5.0
1322,434,5.0
690,446,5.0
361,588,5.0
1197,208,4.0
931,133,5.0
589,630,5.0
1356,826,1.0
287,364,5.0
1359,504,5.0
210,869,4.0
711,94,5.0
133,795,4.0
893,390,5.0
1093,375,4.0
871,94,4.0
195,746,2.0
752,150,4.0
1090,103,5.0
334,657,4.0
1264,274,5.0
1069,469,5.0
1297,94,5.0
62,531,4.0
352,268,5.0
1262,108,5.0
710,156,4.0
564,78,5.0
1288,383,5.0
1021,503,5.0
544,387,5.0
1208,130,5.0
231,330,1.0
46,486,5.0
1117,107,5.0
241,304,4.0
889,184,3.0
1130,752,5.0
1348,208,5.0
1121,531,5.0
1026,789,4.0
1343,387,5.0
30,21,5.0
815,762,5.0
456,896,5.0
2,721,5.0
1124,893,2.0
1336,607,5.0
1267,656,3.0
1212,428,5.0
181,803,5.0
471,811,5.0
1137,195,4.0
986,785,5.0
171,130,5.0
1314,171,5.0
900,43,5.0
832,279,5.0
802,486,1.0
966,57,3.0
1033,799,5.0
90,283,5.0
15,814,5.0
378,896,5.0
510,471,5.0
478,376,2.0
1132,707,4.0
351,843,5.0
270,760,5.0
448,172,5.0
190,769,4.0
469,568,5.0
868,877,5.0
437,893,5.0
1232,177,5.0
951,578,5.0
1070,708,5.0
1189,156,5.0
45,761,5.0
841,291,5.0
1320,894,4.0
514,109,5.0
878,47,5.0
556,897,5.0
424,504,5.0
818,876,5.0
351,422,4.0
598,792,5.0
287,108,5.0
540,707,5.0
138,278,5.0
484,204,5.0
927,573,5.0
83,62,5.0
869,623,5.0
520,688,4.0
1065,615,5.0
170,184,5.0
805,218,5.0
437,707,5.0
1041,393,5.0
470,382,4.0
370,470,5.0
652,762,4.0
222,130,5.0
867,192,5.0
596,254,5.0
409,168,5.0
1076,766,5.0
974,552,5.0
175,647,4.0
797,388,1.0
1185,605,5.0
533,428,5.0
595,291,5.0
777,157,4.0
837,153,4.0
971,729,5.0
1194,491,5.0
678,794,5.0
1402,802,5.0
30,815,5.0
599,77,5.0
951,413,5.0
28,443,4.0
302,898,4.0
697,609,4.0
858,312,5.0
711,443,5.0
1057,867,5.0
455,266,5.0
21,497,5.0
494,251,5.0
